seed,maximum observed yield
218590,99.61910732
645514,98.84920594
849843,99.03446213
470666,97.29293259
186103,93.74857618
403667,99.61910732
576428,97.29293259
941149,98.84920594
47630,99.03446213
606143,98.84920594
722833,99.61910732
314021,99.61910732
892955,98.17713445
820466,99.99999
759143,98.84920594
633943,98.17713445
261700,92.11972779
934785,99.99999
738120,99.61910732
263012,99.03446213
433701,99.99999
564967,99.61910732
18010,99.03446213
177371,98.84920594
853092,99.61910732
90102,99.61910732
96482,99.61910732
204148,98.17713445
824513,99.61910732
863222,99.03446213
860486,99.99999
639965,98.84920594
710369,99.99999
435972,99.61910732
365087,99.61910732
416310,93.58777419
733985,99.61910732
871159,97.29293259
113088,98.84920594
596770,98.84920594
526661,98.17713445
991526,97.56849953
265651,99.61910732
919650,98.84920594
37834,97.56849953
177269,98.28722602
920883,99.61910732
834161,98.17713445
229936,99.99999
65179,97.29293259
