seed,maximum observed yield
83388,98.84920594
166000,83.09647392
349137,99.61910732
64277,98.28722602
587607,98.28722602
647238,98.84920594
506538,99.61910732
813036,99.99999
385999,83.93941968
626791,94.54981251
573964,99.61910732
822456,95.38648822
405502,80.5818059
187360,97.56849953
245592,99.61910732
432998,98.84920594
849079,98.84920594
21998,94.15173815
780937,94.54981251
573790,97.29293259
670210,98.84920594
360038,99.61910732
189214,84.89551287
535262,83.29437838
232154,99.99999
589489,99.61910732
182562,95.12897845
710882,85.89473594
671959,98.84920594
39752,99.03446213
850644,98.28722602
779702,94.15173815
784122,99.61910732
925805,83.93941968
33831,98.84920594
959711,95.75260589
7926,99.99999
720063,98.84920594
251935,98.84920594
506196,99.61910732
129269,98.84920594
610948,96.59121826
953855,94.15173815
91386,98.73132029
412226,83.93941968
758516,98.84920594
11249,86.19820374
417528,95.38648822
377303,97.29293259
950876,99.03446213
