seed,maximum observed yield
821102,93.10117477
125320,92.90401218
787585,92.13719474
315826,87.94083651
390021,93.09950718
507683,99.99999
911562,92.95670274
267392,95.75260589
623615,81.63071985
322409,80.39591728
563891,98.84920594
917898,97.56849953
773627,98.73132029
287245,97.94800557
490694,89.97416157
687017,99.61910732
906490,79.65524299
174142,91.39064225
731791,99.03446213
758478,86.6996801
413561,99.99999
223463,99.99999
861852,96.13228316
726873,92.35381549
643136,93.87454124
862583,84.34096533
731859,99.03446213
335276,85.26909551
835658,85.64532689
752971,92.25602815
238972,94.14846732
456939,89.97416157
749000,82.77010873
580608,89.55924552
179730,89.89767813
562568,95.38648822
532897,92.91423383
918240,92.90401218
335362,89.97416157
158871,82.3438198
8347,86.2541164
985275,95.38648822
507813,95.67591323
247030,94.15173815
99293,90.37135809
783630,86.003404
589244,93.02887198
213240,94.14846732
319614,89.07661609
508207,97.29293259
