seed,maximum observed yield
20330,99.99999
611634,85.53405964
74344,99.99999
423661,98.84920594
540917,93.31083413
620353,98.84920594
643697,84.89551287
960596,98.17713445
962045,99.61910732
150324,94.50096737
64186,88.72522624
599104,95.75260589
146713,83.05466982
303376,92.90401218
992406,81.02094948
542052,98.84920594
227977,85.89473594
220510,98.17713445
102535,99.61910732
135471,97.56849953
768382,99.03446213
901137,92.25602815
11417,97.94800557
889964,94.54981251
605,83.09647392
292994,81.27546311
235477,81.15116736
936259,85.89473594
1506,83.93941968
519554,98.28722602
231601,83.05466982
901733,92.95670274
970633,99.61910732
87868,99.99999
540355,81.47790375
780053,99.61910732
455640,93.31083413
914704,99.61910732
231440,99.99999
612414,99.99999
182,99.61910732
727279,98.84920594
173590,98.84920594
509837,83.29437838
933319,94.29690562
678473,99.03446213
597193,99.03446213
240605,98.84920594
378172,99.99999
998364,98.17713445
