seed,maximum observed yield
892430,100.0
812885,99.81
468997,100.0
631986,100.0
912541,99.98
276964,100.0
266193,99.81
436793,100.0
811183,100.0
494454,100.0
629557,100.0
37083,99.98
108911,100.0
632980,100.0
611684,100.0
994821,96.64
781841,100.0
831767,100.0
661107,99.81
330637,99.22
432735,100.0
539549,99.98
946676,89.17
581538,99.81
992456,99.81
238094,100.0
579416,100.0
278179,100.0
623061,100.0
301252,100.0
901058,99.98
843818,100.0
442988,100.0
951596,100.0
900360,100.0
201123,96.64
677006,100.0
710237,99.98
757370,99.98
376511,99.98
996644,99.98
251913,100.0
964778,100.0
307307,86.14
645472,100.0
628712,99.98
595241,100.0
124673,99.98
472772,96.64
60484,100.0
