seed,maximum observed yield
35496,100.0
203520,100.0
461974,100.0
728998,100.0
977249,100.0
576760,100.0
904640,99.98
458790,100.0
837144,100.0
839950,100.0
171345,100.0
604014,100.0
182718,100.0
811558,100.0
259699,100.0
238258,99.98
926109,100.0
51467,100.0
933835,100.0
484776,99.98
468070,96.64
838457,100.0
478976,100.0
702543,100.0
857947,100.0
206298,100.0
82398,100.0
803320,99.98
696300,100.0
521023,100.0
525489,100.0
24846,100.0
548915,99.98
521555,100.0
939815,100.0
54561,100.0
236395,100.0
402391,100.0
164051,100.0
428392,100.0
556396,100.0
299415,100.0
984610,100.0
362180,100.0
676506,100.0
252743,100.0
254165,100.0
69313,100.0
655842,100.0
895646,99.98
