seed,maximum observed yield
680621,99.98
386843,99.22
184152,100.0
779614,100.0
136011,100.0
922144,100.0
614797,100.0
702896,100.0
367608,100.0
890604,88.41
578324,100.0
990902,100.0
709735,100.0
792196,100.0
840894,100.0
908547,100.0
732435,99.98
665772,100.0
825354,100.0
888681,99.81
367221,100.0
780775,100.0
863749,92.19
235016,98.38
875997,100.0
180814,100.0
974043,99.81
282378,100.0
431157,89.17
133102,89.14
764253,100.0
657381,100.0
805556,100.0
878978,100.0
297283,99.81
812706,98.38
671612,100.0
861369,100.0
907387,100.0
2612,99.98
231827,89.14
221166,89.95
641686,100.0
757514,99.98
554552,100.0
480207,100.0
652578,100.0
538747,98.38
690766,100.0
189968,96.38
