seed,maximum observed yield,2,3,4,5
717478,10.6242975011291,9.96108078338712,9.92622693943181,9.85932433735086,9.18491364083373
39116,10.8255985460364,10.8077481592079,10.7458369792807,10.5422964034579,10.506924595783
100492,10.541274500902,10.5021121755491,10.0017136756275,9.95971855209076,9.84049614332986
840320,10.8194275731987,10.6596190424345,10.3534091110491,9.69950966078568,9.64911679433273
175022,10.9920413021543,10.9562423894959,10.3997266217185,10.3534091110491,10.2136576981434
69914,10.6719232106301,10.4480332910831,10.4348605189752,10.3924692315261,10.2864517637548
634518,10.9430303296221,10.9159621371923,10.6242975011291,10.5887765049275,10.2504519228928
361357,11.0473692569016,10.9976537605035,10.9920413021543,10.5021121755491,10.3534091110491
343970,10.3040234877503,9.89888168060948,9.51682492098932,9.43769891889982,9.33731412050477
964561,11.0451256130189,10.9562423894959,10.8194275731987,10.8077481592079,10.7458369792807
959051,10.2864517637548,9.94650261742464,9.68289194658041,9.6227555316454,9.60156396077431
915480,10.8448017974364,10.7363867284263,10.2470222060606,10.1646798177284,9.98650454737939
826331,10.6632090097153,10.2988253608713,10.2343900789183,10.1436230290537,10.0588067378312
833366,10.6621458303872,10.2504519228928,9.85154839173588,9.3619892504627,9.12898258721562
906699,10.3534091110491,9.60331072360495,9.51286264165078,9.49353193885927,9.43769891889982
575883,10.7012544039377,10.2950329739762,9.68636805428563,9.66836938924003,9.56085031719418
434669,10.7363867284263,10.2470222060606,10.1090738023591,10.0266679187374,9.98650454737939
487395,10.5191608095998,10.0790197817975,9.96108078338712,9.85932433735086,9.25922811747421
869104,9.55370403326133,9.53342115693938,9.43716816379137,9.43334967362629,9.35274574522476
449153,10.9633545131964,10.2504519228928,9.92489733365482,9.85932433735086,9.84049614332986
594590,10.5422964034579,9.96816394368701,9.88924528138338,9.88651618595301,9.44692675927416
458907,10.6933580246131,10.2470222060606,10.1485370146638,10.0266679187374,9.98650454737939
870961,10.6996804698107,10.2950329739762,9.9076168089281,9.85725384310272,9.83421798379558
544676,10.4271251427586,10.3816979403088,10.2629229358917,9.88496347327492,9.87293191100704
336797,11.0473692569016,10.3146013915155,10.2504519228928,9.91472988982055,9.85932433735086
587163,10.9430303296221,10.6242975011291,10.32321264183,10.1507781069153,9.92622693943181
574846,10.6746916908009,9.98286777015224,9.9738422348041,9.88244250786242,9.85932433735086
847983,11.0451256130189,10.8255985460364,10.8194275731987,10.6905943836159,10.5109783829118
461668,10.5573750714481,10.1222375072337,9.88244250786242,9.88045082601542,9.81698585704114
148851,10.9976537605035,10.8976976681277,9.82404580103211,9.58255189145046,9.23222948829192
432221,11.0473692569016,10.6242975011291,10.5850187472382,10.3639764927504,10.2504519228928
411163,10.7458369792807,10.2136576981434,9.9354943484352,9.76167223326331,8.82189166217582
67474,10.32321264183,9.77150080427617,9.74029183943863,9.17010724044378,9.04852887814452
434444,10.9430303296221,10.5887765049275,10.5850187472382,10.5021121755491,10.4737787982198
300044,10.9430303296221,10.6242975011291,10.5887765049275,10.2504519228928,10.1077933801541
154360,10.9976537605035,10.9817855272726,10.1507781069153,10.107832280357,9.89429969393848
205541,11.0473692569016,10.6522990526914,10.6242975011291,10.541274500902,10.5021121755491
149354,10.9817855272726,10.9430303296221,10.6242975011291,10.5887765049275,10.1507781069153
325128,10.9817855272726,10.9430303296221,10.6242975011291,10.5887765049275,10.1507781069153
221248,11.0451256130189,10.8194275731987,10.2504519228928,9.98730579463875,9.83421798379558
727373,10.6996804698107,10.6054681765191,10.3450184812625,10.1785897851674,10.0005514183329
964142,10.2504519228928,10.0992317730825,10.0790197817975,9.85932433735086,9.84049614332986
692983,10.8248522711892,10.6632090097153,10.6522990526914,10.2988253608713,10.2864517637548
982946,11.0451256130189,10.8194275731987,10.2504519228928,9.68636805428563,9.60307548683416
791716,10.9430303296221,10.6933580246131,10.5887765049275,10.5021121755491,10.2504519228928
973438,10.9605941216138,10.5008354890821,10.4881354407733,10.0057009237186,9.91550520067196
760494,10.2293920665255,10.0352406216397,9.85775714964051,9.81273196657409,9.80319429768318
527794,10.9633545131964,10.5191608095998,10.0790197817975,9.98730579463875,9.95220602243594
856156,9.71257317430444,9.12898258721562,8.65566335552986,8.46482353798405,8.43967910648848
217732,10.9159621371923,10.4504930012498,10.3639764927504,10.2232524850704,10.2106600674338
