seed,maximum observed yield
782977,99.03446213
594265,99.61910732
965691,99.61910732
626473,99.99999
719264,99.99999
280503,99.61910732
575663,99.61910732
90711,99.99999
766650,99.61910732
216876,98.17713445
489901,99.03446213
370310,99.61910732
583178,99.61910732
624067,99.61910732
277008,99.61910732
810970,99.03446213
931957,99.03446213
415548,99.61910732
338145,99.61910732
557825,99.99999
710575,99.61910732
398242,99.61910732
605433,99.61910732
199160,99.61910732
104701,99.03446213
812786,99.61910732
537424,99.61910732
233380,99.61910732
534120,99.03446213
224789,99.61910732
163267,99.61910732
770199,99.61910732
432851,99.99999
62076,99.61910732
630652,99.99999
474568,98.84920594
320664,98.84920594
239095,99.99999
399880,99.61910732
304818,99.61910732
576278,99.61910732
488621,99.61910732
90746,99.61910732
321903,99.03446213
951760,99.61910732
727012,99.61910732
213461,99.03446213
379740,99.03446213
993482,99.61910732
731452,99.61910732
