seed,maximum observed yield
162220,98.84920594
178976,98.28722602
907933,98.84920594
561938,99.03446213
493549,82.71053034
535643,85.89473594
465383,98.73132029
261851,99.99999
677914,98.84920594
620360,98.17713445
176927,95.07020116
72800,85.89473594
876660,94.29690562
714150,98.84920594
980660,94.15173815
754554,99.99999
150819,99.99999
402406,99.61910732
636127,98.84920594
750338,86.59757822
142226,93.58777419
747008,95.75260589
288856,95.67591323
462642,80.78664078
584634,84.53852223
346329,99.61910732
480516,95.67591323
817602,91.13914928
528685,93.42111456
974624,83.29437838
730958,98.84920594
944236,99.99999
532837,95.75260589
190720,95.38648822
136868,99.61910732
946844,95.75260589
235864,95.75260589
872227,95.38648822
768,98.28722602
547933,99.99999
958625,99.99999
27713,80.9780499
587444,86.59757822
942639,98.17713445
156473,99.61910732
190649,94.54981251
316446,98.84920594
431939,95.75260589
201463,99.03446213
373614,98.17713445
