seed,maximum observed yield
606132,98.69
443993,98.69
851746,99.15
197239,100.0
268787,98.69
273138,98.69
684741,97.83
550279,99.15
229007,100.0
290284,98.69
631780,96.57
826764,98.69
791743,98.69
2129,99.15
822653,98.69
790583,99.15
947776,97.09
749597,98.69
457531,98.69
521227,100.0
386120,98.69
879307,99.15
131094,100.0
575690,100.0
278095,98.2
182014,97.83
423450,98.69
77022,99.15
730756,98.69
912119,100.0
830417,99.15
215614,100.0
130967,98.69
673193,99.15
591203,98.69
630843,98.69
677159,100.0
863431,99.15
870750,95.34
833582,96.04
629814,98.69
386863,96.97
720392,98.69
891696,98.69
724132,95.95
203818,98.69
88479,99.15
527024,100.0
571053,100.0
690705,98.69
