seed,maximum observed yield
670487,95.55515456
116739,96.59121826
26225,93.42111456
777572,95.55515456
288389,86.21979782
256787,97.29293259
234053,94.69105416
146316,86.42573792
772246,90.73131654
107473,92.65898323
709570,89.88953077
776646,90.73131654
935518,91.26694463
571858,87.90201497
91161,95.38648822
619176,85.8122803
442417,92.13719474
33326,97.29293259
31244,98.84920594
98246,98.28722602
229258,93.10117477
243962,85.4419715
529903,93.03255731
631262,92.25602815
27824,95.67591323
588508,92.13068227
208496,94.54981251
750800,99.03446213
681453,93.74857618
735392,90.99050642
571412,93.09950718
439898,86.53541708
231148,89.47412112
471029,94.54981251
617889,93.09950718
291704,97.29293259
848749,86.59757822
911527,97.29293259
6814,92.11972779
795667,93.31083413
844962,93.87454124
167414,82.34937004
732052,92.90401218
443143,90.22793001
356778,92.35381549
291369,89.5987779
163032,90.73131654
225772,92.11972779
800581,86.971127
352944,90.64441503
