seed,maximum observed yield
683958,83.29437838
494322,98.84920594
273503,93.87454124
872759,94.14846732
340255,91.93340238
444637,95.38648822
309414,96.13228316
280352,98.84920594
961849,99.99999
545764,95.38648822
515608,98.17713445
105756,88.72522624
100010,99.99999
525880,97.29293259
471305,86.003404
748767,92.90401218
500547,99.61910732
408489,95.38648822
111556,95.38648822
734967,86.32465757
17499,91.51096876
408120,92.11972779
337404,84.89551287
493927,99.61910732
553450,81.47790375
195280,78.10978605
897518,97.29293259
876071,98.84920594
521624,84.58893866
642927,99.61910732
328027,75.06056887
786947,93.03255731
158001,95.67591323
61236,77.62777181
38641,86.78620377
578040,97.29293259
829476,84.68245385
909523,97.94800557
841511,89.46707858
935604,92.12702212
58789,90.99050642
860661,99.61910732
620177,84.42429873
662014,78.10978605
85990,90.64441503
673014,80.9780499
776104,86.78620377
401826,86.32465757
620220,88.82757824
778853,99.61910732
