seed,maximum observed yield
670487,86.79260178
116739,94.50096737
26225,87.55418753
777572,81.15116736
288389,97.56849953
256787,99.99999
234053,93.42111456
146316,99.61910732
772246,90.73131654
107473,90.64441503
709570,89.46707858
776646,86.42573792
935518,92.72370704
571858,93.74857618
91161,98.84920594
619176,97.94800557
442417,92.12702212
33326,84.44355873
31244,99.03446213
98246,93.87454124
229258,91.26694463
243962,93.09950718
529903,99.99999
631262,91.20970452
27824,93.87454124
588508,82.84063003
208496,91.20970452
750800,95.55515456
681453,92.13068227
735392,91.52862329
571412,97.29293259
439898,80.28534176
231148,99.99999
471029,92.00324978
617889,92.91423383
291704,93.10117477
848749,89.88953077
911527,93.03255731
6814,95.12897845
795667,83.80386815
844962,92.11972779
167414,98.28722602
732052,84.20189779
443143,89.88953077
356778,95.07020116
291369,92.91423383
163032,96.59121826
225772,82.40046293
800581,90.99050642
352944,90.64441503
