seed,maximum observed yield
748707,98.17713445
867545,98.84920594
531936,99.61910732
332071,99.61910732
501707,99.99999
583727,86.19820374
915243,83.05466982
898266,98.84920594
298283,82.63071562
423219,85.89473594
300168,98.84920594
609019,93.74857618
978245,93.09950718
912071,99.61910732
119172,83.93941968
226671,99.61910732
573912,85.89473594
264973,99.61910732
389971,99.61910732
696604,96.13228316
812639,98.84920594
471272,99.03446213
595353,98.84920594
613885,83.05466982
626117,83.93941968
33632,95.75260589
662851,94.54981251
51456,81.47790375
464176,98.84920594
845278,94.15173815
931624,99.99999
638135,86.59757822
928190,98.84920594
594792,99.99999
94232,97.56849953
97993,95.75260589
780077,99.03446213
984375,99.99999
884618,94.54981251
707608,98.84920594
820185,86.19820374
905874,99.61910732
783745,95.75260589
580103,98.84920594
427549,95.38648822
461199,86.19820374
261690,99.61910732
544688,98.84920594
363763,99.61910732
228552,98.84920594
