seed,maximum observed yield
60866,99.61910732
166971,98.84920594
298416,95.38648822
258526,98.28722602
646722,95.38648822
869169,99.99999
943118,98.17713445
820244,98.84920594
864041,95.38648822
350085,98.17713445
384984,99.61910732
203397,99.61910732
927270,99.61910732
119092,99.99999
730209,93.03255731
939992,99.61910732
971969,98.17713445
94291,99.61910732
895227,95.75260589
997322,98.73132029
217957,99.61910732
285667,98.84920594
766710,95.67591323
401263,99.61910732
899158,98.84920594
635435,98.84920594
561537,99.03446213
478930,99.99999
769283,98.28722602
979429,98.84920594
846754,95.75260589
371528,95.67591323
384557,99.61910732
609240,98.17713445
630714,99.61910732
97104,96.13228316
410993,98.84920594
425007,98.28722602
975376,99.99999
324284,99.61910732
719890,98.84920594
195753,94.69105416
505959,99.99999
995546,98.84920594
742669,99.99999
174290,98.84920594
991318,99.61910732
437606,99.61910732
548800,99.99999
669285,99.61910732
