seed,maximum observed yield
516785,83.05466982
35382,94.15173815
97919,83.93941968
252341,95.67591323
856290,98.17713445
482285,99.03446213
864104,97.29293259
852622,99.61910732
188134,98.28722602
81323,83.3036144
471060,83.93941968
710791,94.54981251
446174,96.13228316
616075,93.87454124
616310,99.99999
418616,98.84920594
460300,95.38648822
765245,95.75260589
798119,83.3036144
596697,99.99999
594730,99.03446213
764946,94.69105416
974767,99.61910732
475192,99.03446213
131757,54.24578847
199258,98.84920594
209051,98.84920594
733363,98.84920594
289283,94.54981251
462227,99.03446213
579059,96.13228316
673779,96.13228316
415899,99.99999
322137,99.99999
883895,98.84920594
177492,94.69105416
505649,98.84920594
687573,98.84920594
82331,98.84920594
295876,99.99999
371684,97.56849953
588138,98.84920594
899602,96.13228316
833147,95.75260589
45851,83.14947865
438037,99.99999
865217,99.03446213
612872,98.84920594
688241,93.58777419
240288,98.84920594
