seed,maximum observed yield
670487,98.69
116739,98.69
26225,98.69
777572,97.98
288389,98.69
256787,98.69
234053,98.69
146316,100.0
772246,98.69
107473,98.2
709570,100.0
776646,98.69
935518,100.0
571858,98.2
91161,98.69
619176,97.45
442417,98.69
33326,98.69
31244,100.0
98246,98.53
229258,100.0
243962,98.69
529903,99.15
631262,96.7
27824,98.61
588508,98.61
208496,96.14
750800,100.0
681453,98.69
735392,98.69
571412,99.15
439898,98.53
231148,99.15
471029,98.69
617889,98.69
291704,98.69
848749,95.95
911527,98.2
6814,98.69
795667,95.8
844962,98.69
167414,100.0
732052,99.15
443143,95.85
356778,100.0
291369,96.97
163032,95.8
225772,98.69
800581,99.15
352944,98.53
