seed,maximum observed yield
609135,99.99999
436065,83.93941968
830329,99.61910732
566361,99.99999
142566,95.38648822
593856,95.67591323
80848,98.17713445
149714,98.84920594
892024,99.99999
242059,99.99999
631372,99.61910732
603547,95.75260589
831107,99.61910732
315929,99.03446213
543843,98.84920594
805373,99.61910732
896502,98.28722602
98983,99.61910732
186264,99.61910732
696555,82.63071562
598604,99.99999
758218,98.17713445
705693,99.61910732
513325,88.44485055
371181,94.54981251
546993,99.99999
217758,94.69105416
17073,97.29293259
64388,99.99999
776868,98.28722602
260477,94.29690562
938054,99.99999
820524,99.99999
835586,98.84920594
265732,98.28722602
414601,98.84920594
710451,99.03446213
792094,89.55924552
225103,99.61910732
866424,98.73132029
87690,99.61910732
493185,99.61910732
902861,99.99999
444283,80.9780499
139763,99.61910732
234546,99.61910732
140344,99.99999
593555,99.99999
161268,99.61910732
226825,99.61910732
