seed,maximum observed yield
400299,99.22
673597,99.81
48391,100.0
69825,99.22
971438,99.98
388701,89.14
840642,99.81
803985,99.22
816099,99.22
838873,99.98
256904,99.22
807355,99.81
905370,99.81
833365,100.0
817210,99.81
587825,100.0
285452,99.81
793158,99.98
906227,99.98
206519,86.14
867125,84.62
88804,99.81
665020,99.22
731173,99.98
768772,80.65
377737,99.98
648156,91.27
915571,100.0
938776,99.98
544176,99.81
737427,99.81
66012,80.86
87615,99.98
851508,99.22
96452,99.81
564336,99.22
506901,88.41
347282,99.81
993068,100.0
870621,95.48
930940,99.22
841272,99.98
968632,99.81
769958,99.98
554417,96.64
54032,100.0
666636,99.98
421687,80.86
323395,99.98
431729,99.98
