seed,maximum observed yield
425123,97.94800557
667813,94.54981251
649249,92.90401218
388508,98.84920594
674736,98.84920594
711751,83.05466982
92134,98.17713445
418496,99.99999
467372,95.75260589
142444,98.84920594
720082,99.03446213
870632,92.39124083
430166,99.03446213
982181,94.15173815
720984,98.17713445
791985,93.42111456
350537,98.84920594
598372,98.84920594
836943,99.61910732
935695,98.84920594
649523,94.50096737
781408,99.61910732
867721,94.54981251
167021,94.54981251
614882,99.03446213
867662,99.99999
814666,90.99050642
15135,99.99999
9559,99.03446213
675920,68.2481271
226979,94.50096737
139784,96.13228316
201438,94.54981251
2314,99.03446213
358907,99.03446213
845014,96.59121826
153000,99.99999
277911,82.71053034
912956,98.17713445
421146,92.95670274
439348,94.54981251
901312,99.99999
244512,98.84920594
959266,98.84920594
472601,94.54981251
536351,99.03446213
398403,98.84920594
647200,99.99999
207787,94.15173815
611675,99.99999
