seed,maximum observed yield
93715,99.03446213
649514,83.93941968
474986,98.84920594
455409,83.93941968
884103,95.12897845
775335,96.13228316
867544,98.84920594
342337,99.03446213
594897,87.76406197
323522,99.99999
324940,98.84920594
454044,54.24578847
598281,96.13228316
34969,99.61910732
197314,99.03446213
133425,98.73132029
480367,99.61910732
35307,99.03446213
583455,98.84920594
916432,97.29293259
733131,83.29437838
235944,98.84920594
547046,99.03446213
475740,98.84920594
438574,83.93941968
32809,98.84920594
750921,98.84920594
816770,98.73132029
871508,99.03446213
991696,93.58777419
397662,85.89473594
937585,95.38648822
88091,99.61910732
153594,99.99999
890181,98.28722602
788306,99.61910732
610625,98.84920594
107866,98.84920594
465050,99.61910732
995670,97.29293259
792461,99.61910732
501478,99.03446213
501601,98.84920594
681245,98.84920594
883141,98.84920594
945364,83.93941968
28430,98.28722602
936202,94.54981251
261376,98.84920594
582310,92.25602815
