seed,maximum observed yield
102182,99.61910732
319486,99.61910732
514314,98.84920594
134398,99.61910732
160605,99.99999
80127,99.03446213
549482,99.61910732
174209,99.61910732
867166,95.38648822
697051,99.61910732
879590,99.99999
997356,99.99999
481255,95.67591323
531125,99.03446213
348929,99.99999
51813,98.84920594
689054,99.61910732
254351,94.15173815
268844,99.61910732
233952,98.28722602
255339,99.61910732
294398,99.99999
960837,99.03446213
149778,99.03446213
437664,99.03446213
451665,94.15173815
214004,99.99999
151196,99.61910732
272813,99.61910732
250358,99.61910732
995712,99.99999
474174,98.84920594
138026,95.75260589
463040,99.61910732
467761,99.61910732
432537,99.61910732
40180,99.61910732
356107,99.61910732
308345,98.17713445
291113,99.99999
474153,99.03446213
14135,99.61910732
809754,99.99999
875637,95.75260589
208513,99.61910732
873840,98.84920594
208814,98.73132029
983779,85.89473594
657704,99.61910732
787404,99.61910732
