seed,maximum observed yield
440238,97.56849953
461867,92.72370704
204906,93.42111456
409408,99.61910732
227889,99.99999
334392,91.20970452
843937,98.17713445
488612,94.50096737
580697,94.54981251
935002,98.17713445
273111,86.53541708
832445,91.05627032
829746,94.87994774
140268,94.15173815
326571,94.69105416
702775,89.61417594
49360,89.12987666
569924,99.99999
51895,96.13228316
745049,87.95919128
232886,95.75260589
984891,74.69880742
19289,85.64532689
203280,99.99999
546467,95.38648822
25593,97.56849953
625312,96.13228316
115827,92.13068227
830575,99.99999
942759,93.03255731
355164,85.53405964
136059,79.45834404
904945,97.29293259
32461,96.13228316
573299,93.09950718
683635,92.65898323
209494,89.32312927
146088,91.13914928
871606,98.28722602
70581,95.07020116
112855,93.58777419
369955,95.38648822
672336,94.54981251
831115,99.99999
187428,86.07412603
340886,93.74857618
909331,91.52862329
701872,98.84920594
443344,87.76406197
19167,94.15173815
