seed,maximum observed yield
898817,99.61910732
730312,98.17713445
188261,99.61910732
543124,99.61910732
490329,99.61910732
499266,98.17713445
913036,98.84920594
88683,97.94800557
292822,98.84920594
15383,98.84920594
895204,98.28722602
208627,99.03446213
330166,97.56849953
650097,99.99999
784401,99.99999
733561,99.99999
741463,98.17713445
377914,98.84920594
912354,99.61910732
558870,99.99999
99784,98.17713445
839895,99.61910732
847044,98.84920594
406078,99.61910732
611895,98.84920594
415937,99.03446213
613312,98.84920594
513384,98.28722602
607056,99.99999
777371,98.84920594
929898,99.61910732
431081,99.61910732
648870,99.61910732
350922,98.84920594
19180,98.17713445
735892,98.84920594
966805,98.28722602
625705,95.12897845
730454,99.99999
22123,99.61910732
346344,99.61910732
179350,86.00345438
631104,99.99999
25892,99.61910732
298422,99.61910732
877310,99.61910732
445003,98.84920594
614463,98.84920594
13868,99.61910732
871033,98.84920594
