seed,maximum observed yield
693368,100.0
380926,99.81
160350,89.17
612307,100.0
141304,100.0
523663,100.0
44607,100.0
981237,100.0
901418,100.0
47090,100.0
544197,99.98
977884,89.17
255814,99.81
639369,89.17
150019,100.0
546427,99.81
225701,100.0
711378,100.0
672763,100.0
324936,100.0
605915,89.17
672090,100.0
972858,99.81
795667,100.0
587067,89.17
840776,100.0
371246,99.22
230907,100.0
888269,99.81
309382,100.0
346390,100.0
87671,100.0
177859,100.0
629281,100.0
766528,99.98
819013,99.22
306799,98.38
905340,100.0
125547,99.98
180681,96.64
893746,100.0
534147,89.17
40931,100.0
127657,100.0
635235,100.0
819608,100.0
83952,100.0
475592,100.0
362214,89.17
723267,99.98
