seed,maximum observed yield
17223,98.84920594
125356,99.99999
46502,98.84920594
371786,99.61910732
763420,99.99999
56653,99.61910732
244466,99.61910732
388814,99.61910732
888975,99.61910732
845654,99.61910732
620348,99.99999
503956,83.3036144
932684,94.14846732
270212,98.73132029
761208,99.03446213
132158,98.73132029
581977,94.54981251
641400,99.61910732
252369,99.61910732
927157,99.99999
32443,99.61910732
406102,99.61910732
396266,99.99999
233678,99.61910732
307825,99.99999
784113,95.12897845
190216,99.61910732
753386,98.84920594
898990,99.61910732
804610,97.56849953
895995,99.61910732
483399,99.99999
975838,99.99999
506641,99.99999
864824,99.61910732
159100,98.84920594
677184,99.61910732
386834,99.03446213
747657,99.03446213
550220,99.03446213
849449,99.61910732
314318,99.61910732
629568,99.61910732
105308,99.03446213
883826,96.13228316
861977,99.99999
709028,99.61910732
665084,99.61910732
77261,98.73132029
171855,99.61910732
