seed,maximum observed yield
79237,98.84920594
39826,99.99999
244551,99.99999
77956,99.61910732
186581,99.03446213
212273,99.61910732
270357,99.99999
61438,99.61910732
624830,98.17713445
231484,83.09647392
426910,99.99999
475912,99.61910732
807034,99.99999
900793,99.99999
928430,99.03446213
915493,94.69105416
928415,99.99999
518094,99.99999
109135,99.61910732
716637,99.61910732
740221,99.61910732
84218,98.84920594
427092,99.03446213
898597,98.84920594
63225,99.61910732
157944,99.99999
86742,99.99999
838156,99.61910732
544283,99.61910732
690071,98.84920594
44216,99.99999
956353,99.99999
102668,99.61910732
845214,99.61910732
481226,99.61910732
267011,99.61910732
726693,99.99999
973852,95.12897845
555928,99.61910732
283613,98.84920594
290717,98.73132029
201177,99.99999
182566,98.84920594
644518,99.61910732
499367,98.84920594
551770,99.61910732
304012,99.61910732
411959,99.99999
862123,99.61910732
794091,83.93941968
