seed,maximum observed yield
670487,99.61910732
116739,98.84920594
26225,98.84920594
777572,97.56849953
288389,99.61910732
256787,96.13228316
234053,99.61910732
146316,99.99999
772246,99.61910732
107473,95.75260589
709570,99.61910732
776646,99.61910732
935518,98.84920594
571858,93.74857618
91161,99.99999
619176,98.84920594
442417,99.61910732
33326,93.58777419
31244,99.61910732
98246,99.61910732
229258,98.84920594
243962,99.61910732
529903,99.61910732
631262,99.99999
27824,99.61910732
588508,98.84920594
208496,98.84920594
750800,99.99999
681453,99.61910732
735392,97.29293259
571412,90.22793001
439898,95.67591323
231148,97.29293259
471029,99.61910732
617889,91.26694463
291704,98.84920594
848749,99.61910732
911527,95.38648822
6814,98.17713445
795667,94.15173815
844962,99.61910732
167414,99.61910732
732052,98.84920594
443143,95.38648822
356778,98.84920594
291369,99.99999
163032,98.73132029
225772,99.61910732
800581,99.61910732
352944,99.61910732
