seed,maximum observed yield
852172,100.0
904960,99.98
99129,100.0
63413,100.0
670784,100.0
542852,85.21
948129,89.17
11717,100.0
911302,99.81
606100,100.0
994074,100.0
935578,100.0
282071,99.98
316306,100.0
428730,99.81
166492,100.0
349954,100.0
848883,89.17
510222,100.0
248512,100.0
561696,100.0
590570,99.81
115880,96.64
677711,100.0
232762,100.0
11692,89.14
829783,99.98
770292,100.0
27266,100.0
551881,100.0
798017,100.0
425666,99.98
249083,100.0
112573,100.0
151081,100.0
387164,100.0
144914,100.0
223052,100.0
326472,100.0
427026,95.48
747062,100.0
451460,100.0
218748,99.98
137910,100.0
743521,99.81
82459,100.0
620591,88.41
835799,91.27
826207,99.81
384853,100.0
