seed,maximum observed yield
670487,94.34623373
116739,83.93526521
26225,92.13068227
777572,95.07020116
288389,93.74857618
256787,98.73132029
234053,86.10507439
146316,94.69105416
772246,90.73131654
107473,92.89765441
709570,89.21674959
776646,92.57247896
935518,91.26694463
571858,94.69105416
91161,91.51096876
619176,98.84920594
442417,97.29293259
33326,97.94800557
31244,86.76211847
98246,91.48509414
229258,89.55924552
243962,89.5987779
529903,91.39064225
631262,88.44485055
27824,89.21674959
588508,86.19820374
208496,89.97416157
750800,84.31065923
681453,98.17713445
735392,92.00324978
571412,89.5866498
439898,94.15173815
231148,79.78226496
471029,93.10117477
617889,98.28722602
291704,94.14846732
848749,91.69839995
911527,91.37329051
6814,91.37329051
795667,99.61910732
844962,91.26694463
167414,94.87994774
732052,89.5866498
443143,99.61910732
356778,90.64441503
291369,93.87454124
163032,92.72370704
225772,98.17713445
800581,81.56943098
352944,90.64441503
