seed,maximum observed yield
712933,99.99999
643908,98.73132029
434638,99.61910732
873477,99.99999
335851,99.03446213
544272,98.73132029
322619,85.89473594
87483,99.99999
560474,99.99999
277985,99.99999
390653,99.03446213
923998,99.99999
785378,99.61910732
635367,98.84920594
707952,99.61910732
671076,99.99999
598554,99.99999
585226,98.84920594
283739,99.99999
527462,99.03446213
415750,86.59757822
782071,99.61910732
327514,99.03446213
714473,99.61910732
475170,99.99999
784512,99.03446213
65419,99.03446213
893862,99.61910732
192176,98.84920594
354879,99.61910732
933937,98.84920594
142528,98.73132029
486112,94.50096737
785879,85.89473594
995757,99.03446213
768803,99.99999
736262,99.61910732
664592,99.99999
900372,99.61910732
495501,99.99999
385111,86.59757822
368178,99.99999
937677,99.99999
178132,98.84920594
715720,99.99999
412167,98.84920594
308036,99.99999
742512,85.89473594
419250,98.84920594
717414,99.61910732
