seed,maximum observed yield
419145,98.84920594
278457,99.61910732
804008,99.99999
365053,99.61910732
741052,98.28722602
765614,99.99999
618398,99.61910732
263678,99.61910732
63304,99.03446213
58611,99.61910732
675477,98.84920594
908152,99.99999
323656,99.99999
958132,98.84920594
454514,99.99999
748741,98.84920594
128486,99.61910732
421178,99.99999
708000,99.61910732
860448,99.61910732
137355,98.84920594
828189,99.99999
422000,99.61910732
826979,99.99999
541178,99.61910732
160623,99.99999
745906,99.99999
188380,98.84920594
863922,99.99999
683974,83.93941968
145511,98.84920594
781135,98.17713445
183266,99.61910732
686394,99.03446213
641631,99.61910732
131875,99.99999
195164,95.12897845
594593,99.99999
977852,94.14846732
287887,99.61910732
342055,99.61910732
571219,99.61910732
755934,98.28722602
197940,99.99999
674785,99.99999
608444,99.99999
481983,98.84920594
449850,99.99999
906477,99.99999
630383,99.61910732
