seed,maximum observed yield
670487,98.17713445
116739,98.17713445
26225,98.17713445
777572,99.99999
288389,93.09950718
256787,99.99999
234053,98.84920594
146316,99.99999
772246,98.17713445
107473,99.99999
709570,99.61910732
776646,99.61910732
935518,99.99999
571858,99.03446213
91161,98.84920594
619176,99.99999
442417,99.61910732
33326,99.99999
31244,98.84920594
98246,97.29293259
229258,98.84920594
243962,99.99999
529903,93.56409267
631262,95.75260589
27824,98.84920594
588508,98.84920594
208496,99.03446213
750800,98.84920594
681453,94.87994774
735392,97.56849953
571412,98.84920594
439898,98.84920594
231148,99.61910732
471029,98.84920594
617889,98.84920594
291704,99.61910732
848749,99.99999
911527,99.99999
6814,98.17713445
795667,96.13228316
844962,99.61910732
167414,98.84920594
732052,99.61910732
443143,95.75260589
356778,98.73132029
291369,99.61910732
163032,98.28722602
225772,99.61910732
800581,97.94800557
352944,99.61910732
