seed,maximum observed yield
555044,95.38648822
864603,99.99999
826058,98.84920594
867415,98.73132029
813355,95.75260589
393399,94.87994774
541405,99.99999
21760,94.87994774
226962,99.99999
37612,95.38648822
443446,94.87994774
339066,99.03446213
541279,99.99999
396929,98.17713445
412310,98.84920594
632025,99.99999
937586,93.58777419
510705,99.03446213
981065,98.84920594
804314,99.99999
198773,98.84920594
193261,99.99999
666910,98.84920594
19798,98.28722602
944956,98.84920594
215815,94.15173815
267545,99.99999
739135,99.99999
18499,99.61910732
682027,99.03446213
26750,92.20931063
767035,99.99999
219237,99.99999
52382,99.99999
697197,99.03446213
965343,90.99050642
916038,98.73132029
904063,91.93340238
452350,99.99999
758172,98.28722602
815988,99.61910732
463038,99.99999
813974,99.99999
165424,98.28722602
696596,98.84920594
961410,99.61910732
222634,99.61910732
2261,94.15173815
958836,99.61910732
78547,98.73132029
