seed,maximum observed yield
670487,91.39064225
116739,95.75260589
26225,92.91423383
777572,88.82757824
288389,86.20017514
256787,85.22067267
234053,90.73131654
146316,93.87454124
772246,90.73131654
107473,89.46707858
709570,93.02887198
776646,83.68183531
935518,91.26694463
571858,95.12897845
91161,92.39124083
619176,86.23315653
442417,92.72370704
33326,86.23315653
31244,84.9300227
98246,91.69839995
229258,98.28722602
243962,90.31730943
529903,89.55924552
631262,98.17713445
27824,84.69021766
588508,81.51017538
208496,93.56409267
750800,90.99050642
681453,92.13719474
735392,80.58863006
571412,81.29892199
439898,81.22830675
231148,84.91024962
471029,87.75322874
617889,83.05466982
291704,99.61910732
848749,89.12987666
911527,91.37329051
6814,94.87994774
795667,94.54981251
844962,91.26694463
167414,97.56849953
732052,87.52908706
443143,89.48065113
356778,92.00324978
291369,98.17713445
163032,99.03446213
225772,98.17713445
800581,86.21979782
352944,90.64441503
