seed,maximum observed yield
453674,99.61910732
847259,99.61910732
26136,94.69105416
33387,99.03446213
855597,99.61910732
302218,85.89473594
986163,94.54981251
854597,99.61910732
244845,98.84920594
169351,94.54981251
244277,99.61910732
123391,99.99999
210613,99.99999
620909,99.99999
259364,99.61910732
963349,99.61910732
416616,99.61910732
837015,98.84920594
563342,98.17713445
272351,98.84920594
915825,99.03446213
455833,99.61910732
17839,99.99999
367198,99.99999
850309,99.99999
730142,99.99999
74932,99.61910732
624715,99.61910732
254451,98.84920594
935985,99.61910732
891135,99.61910732
917953,98.84920594
345793,99.61910732
645616,97.56849953
822847,98.84920594
33604,98.84920594
456268,99.99999
761431,95.12897845
997138,99.61910732
911181,99.99999
448778,99.03446213
242498,98.84920594
721324,95.38648822
649011,99.99999
846612,99.61910732
407255,99.61910732
84378,99.99999
96610,99.61910732
87290,95.38648822
657642,99.99999
