seed,maximum observed yield
158027,99.61910732
203274,99.61910732
385463,99.03446213
71084,99.99999
755271,99.61910732
659953,99.99999
490514,94.69105416
732036,98.84920594
38924,99.61910732
474383,99.99999
960936,99.99999
751899,98.84920594
191673,99.61910732
657576,99.61910732
685474,99.61910732
253547,99.99999
873747,99.03446213
254920,99.61910732
110929,98.84920594
638284,99.03446213
375300,99.99999
258640,99.61910732
87118,99.61910732
566587,83.09647392
36806,98.73132029
910197,99.61910732
902765,99.61910732
21880,99.99999
508799,99.03446213
844411,98.84920594
158786,99.61910732
372334,99.61910732
309410,99.99999
878511,99.99999
974179,83.93941968
684328,99.99999
5575,99.99999
108129,99.99999
171214,99.99999
356936,98.84920594
271820,86.59757822
721940,99.99999
210502,99.61910732
972247,85.89473594
122494,98.84920594
689972,83.93941968
537423,99.61910732
622701,99.99999
351254,85.89473594
453759,99.61910732
