seed,maximum observed yield
550160,99.61910732
183289,98.84920594
835079,98.84920594
906207,99.61910732
822431,98.84920594
121174,99.61910732
678452,98.84920594
575932,99.99999
208539,98.84920594
207997,99.61910732
963960,98.84920594
842400,99.99999
948652,99.61910732
809225,99.61910732
39828,99.61910732
797226,98.84920594
958533,99.61910732
91420,99.61910732
956531,99.61910732
623441,99.61910732
728237,99.99999
950,99.99999
160930,98.84920594
680499,98.73132029
684703,99.99999
309733,99.61910732
377083,99.99999
367668,99.03446213
28928,99.99999
126089,99.61910732
869575,99.99999
162988,99.99999
41657,99.03446213
570798,99.61910732
780008,98.84920594
981677,99.99999
212701,99.99999
617942,99.03446213
643941,95.38648822
298606,99.61910732
237250,99.61910732
509183,98.73132029
852464,99.61910732
769033,99.61910732
289756,99.99999
593812,99.99999
753551,99.03446213
410085,99.61910732
194278,99.99999
499444,98.84920594
